,translation_G1_1,translation_G1_2,translation_G1_3,translation_G2M_1,translation_G2M_2,translation_G2M_3,translation_MG1_1,translation_MG1_2,translation_MG1_3,translation_S_1,translation_S_2,translation_S_3
3916,27.28912,27.286040000000003,27.59747,27.5526,27.04562,27.3292,27.13281,27.213540000000002,27.056929999999998,27.31683,27.1915,27.08962
3917,,,,,24.99261,28.9389,,19.51216,,20.16349,19.6065,
3918,,,19.67202,,,21.735870000000002,,,,,,
3919,,,,,26.82092,30.329140000000002,,19.54887,,19.32571,21.46349,
3920,,28.36645,18.458679999999998,,28.759009999999996,30.617109999999997,23.94753,21.65631,,20.24806,23.617620000000002,20.93229
3921,24.86877,24.94806,25.000239999999998,25.095589999999998,24.81186,25.26464,24.5501,24.413320000000002,24.69014,25.081879999999998,24.9983,25.24147
3922,,,20.45724,,,,21.89785,,,,,
3923,23.689770000000003,24.22795,23.9178,24.11736,22.88414,24.36979,23.79927,23.83932,23.32759,23.07574,23.19967,23.77646
3924,25.34374,25.10085,25.228360000000002,25.99546,25.37239,26.136,25.20415,24.7497,24.0124,24.57675,24.9671,24.89023
3925,24.44941,24.131320000000002,24.8098,25.01427,24.013679999999997,24.14631,24.480620000000002,24.0937,24.13038,23.85662,23.99084,24.18518
3926,25.219479999999997,24.94387,25.14285,26.097260000000002,25.21334,25.8098,25.906760000000002,24.980629999999998,25.692079999999997,24.98133,25.25274,24.95536
3927,26.14528,25.9636,26.02081,26.13577,25.63553,26.50915,26.371959999999998,25.92286,25.41934,25.549310000000002,25.88674,25.80858
3928,22.0777,23.45901,23.28574,21.8814,21.4802,19.772370000000002,23.10342,22.18927,21.20985,21.43252,21.9566,21.995420000000003
3929,27.07347,27.08132,27.027179999999998,27.1041,26.55995,27.146759999999997,26.72897,26.350790000000003,26.422279999999997,27.48746,27.363609999999998,27.706290000000003
3930,20.154,20.39634,,,,,,,19.570339999999998,20.86197,19.74975,
3931,22.84619,23.438470000000002,23.8642,23.992829999999998,23.00806,24.40471,23.58417,23.8146,22.67762,23.52671,23.53765,23.93589
3932,24.93521,24.40367,24.437079999999998,24.02572,23.737479999999998,24.923479999999998,24.407429999999998,24.38798,23.5471,24.04885,23.82968,23.91643
3933,20.7762,20.76587,,,22.54137,20.51538,19.333920000000003,,,,,
3934,22.134420000000002,23.04514,,22.253870000000003,,22.68136,,,,,21.80065,21.99855
3935,19.308770000000003,20.80869,20.9397,24.05821,22.78997,23.56046,23.10585,22.8286,22.6884,,,17.885479999999998
3936,24.76365,24.95318,24.47085,24.73164,23.98945,24.766579999999998,25.17539,24.782870000000003,24.436510000000002,24.35891,24.63561,24.66958
3937,23.4148,24.60603,24.61768,24.291999999999998,23.92651,25.18382,24.80218,24.54675,24.26742,24.14562,24.0496,23.46936
3938,25.54286,25.201420000000002,25.1055,25.59591,25.21971,26.09897,25.983610000000002,25.09471,25.1882,25.37375,25.321820000000002,25.68434
3939,23.76172,23.59798,23.19165,23.608179999999997,22.76994,24.08748,24.04419,23.75236,23.0714,22.90887,23.26671,23.5297
3940,26.25297,26.477520000000002,26.65144,26.57345,25.9322,26.84589,26.55081,26.13587,26.05482,26.349940000000004,26.17316,26.45911
3941,25.55886,25.66273,25.63625,25.64386,25.112070000000003,25.777060000000002,25.16714,25.753510000000002,24.33674,25.19667,25.351779999999998,25.589270000000003
3942,23.02751,23.47048,23.02036,23.19312,23.09359,23.70672,23.80499,23.46513,22.282410000000002,23.211370000000002,21.74964,23.31437
3943,24.06036,23.346239999999998,24.66508,25.12151,23.57612,25.5225,25.39025,24.97767,24.63567,24.62995,25.0011,24.15661
3944,26.68525,26.41235,26.63934,27.01585,26.311609999999998,27.08213,26.737890000000004,26.257959999999997,25.878510000000002,25.92599,26.227109999999996,26.5308
3945,20.7786,21.671889999999998,21.77551,21.158079999999998,21.46199,22.16512,21.77684,21.83245,20.693189999999998,22.06691,21.85966,22.00463
3946,25.10193,24.89675,24.82634,25.37196,24.76991,25.75376,25.18816,24.793329999999997,24.88702,25.28729,25.46286,25.2821
3947,24.84479,24.93319,24.94539,25.46516,24.740470000000002,25.866039999999998,24.68662,24.60388,24.92628,24.7544,24.46756,24.54751
3948,20.34938,,,,,20.773220000000002,20.55515,,,,,
3949,22.18954,22.53027,22.89347,22.9003,22.10578,22.56377,22.518720000000002,22.070120000000003,22.55075,22.12739,22.58458,21.90389
3950,22.26608,22.7258,21.94102,21.871129999999997,21.02634,21.47145,22.048370000000002,22.199820000000003,20.62426,21.396810000000002,22.085279999999997,21.62859
3951,24.111,24.735310000000002,25.000629999999997,24.86022,23.8839,24.9798,24.77736,24.36373,24.24394,24.37252,24.23856,24.41828
3952,20.92861,21.286189999999998,21.62453,21.208070000000003,21.37013,21.426389999999998,22.17892,22.126920000000002,20.79456,21.076529999999998,20.9674,20.86355
3953,22.277620000000002,22.92575,22.43721,23.04562,22.27889,22.81343,22.3681,23.39074,21.83445,22.42381,22.547060000000002,23.09636
3954,22.55035,23.16906,23.00674,20.995,21.9949,21.88062,21.77571,21.85631,21.46344,21.482570000000003,21.35396,21.86733
3955,23.74909,23.88241,24.16507,24.697789999999998,23.247020000000003,24.611720000000002,24.316029999999998,23.36346,23.6767,23.64977,23.33729,24.6207
3956,24.81015,25.674979999999998,25.49256,25.15004,24.17782,25.123089999999998,25.38063,25.1238,25.17444,24.55754,23.95056,24.69986
3957,22.535729999999997,,22.33908,22.38018,22.395529999999997,23.05195,22.46144,22.19081,22.772920000000003,21.67711,22.29376,22.55604
3958,26.50907,25.94557,26.1915,25.83041,25.18219,26.22059,26.18094,26.001160000000002,25.6384,25.10294,25.17078,25.55941
3959,24.26478,24.362460000000002,24.18594,24.24952,23.895870000000002,24.87568,24.2314,24.14562,23.84057,24.34082,24.097160000000002,24.3678
3960,23.31921,22.99922,23.21426,23.08764,21.99869,23.64559,23.475070000000002,22.96888,22.34995,22.413510000000002,22.87637,23.09958
3961,20.70885,,20.64024,20.92405,22.1038,,22.68705,22.5248,20.29165,20.98392,,20.950770000000002
3962,19.86599,20.51374,21.76251,22.14077,21.788,20.09494,21.353260000000002,,21.07842,21.6379,21.29053,20.09404
3963,22.449170000000002,22.75487,23.04823,22.960420000000003,22.97283,,23.28221,22.50872,22.90898,21.77937,23.19514,22.37435
3964,21.52831,21.74275,22.17834,21.88896,22.20036,22.23926,21.9255,22.258770000000002,22.48709,22.8685,22.07705,21.99524
3965,25.1612,26.387620000000002,25.87846,25.3025,25.688860000000002,26.340190000000003,26.35881,24.79917,25.147289999999998,25.5513,25.32787,25.166529999999998
3966,24.436629999999997,24.571379999999998,24.495820000000002,25.2087,24.13469,25.26274,24.55684,24.52528,24.406129999999997,24.528679999999998,24.223760000000002,24.092489999999998
3967,22.748739999999998,23.01693,23.724220000000003,23.280929999999998,23.188779999999998,23.8798,23.44884,,23.2119,23.26599,23.46862,23.55742
3968,23.53979,23.26284,23.99929,22.83559,21.997970000000002,24.247139999999998,23.60964,22.85772,22.95589,21.71963,22.76091,23.28207
3969,20.931279999999997,20.73612,,,,,21.1606,,20.87298,20.74214,,
3970,23.86609,23.51437,22.94415,22.06559,21.93787,23.38034,22.47234,22.06444,23.34218,24.71675,24.034979999999997,24.27135
3971,22.54324,22.335,22.67659,23.24235,21.6644,23.07251,22.74162,22.47182,21.94206,22.84739,22.88658,22.70037
3972,25.83716,25.70411,26.057879999999997,26.367009999999997,25.51821,26.56196,26.10665,25.828879999999998,25.800279999999997,25.7505,25.94905,26.234640000000002
3973,21.54731,21.3009,21.32339,21.308139999999998,20.192320000000002,,21.089129999999997,22.03698,,,,20.501160000000002
3974,24.88012,24.94691,25.08148,24.65485,24.23586,24.961370000000002,24.64911,24.76501,24.44708,24.454629999999998,25.01444,24.69663
3975,28.07974,27.951829999999998,27.98772,28.23795,27.919629999999998,28.043229999999998,28.33095,28.16385,28.22555,28.703190000000003,28.14773,28.7422
3976,24.19731,24.91675,24.45111,24.636879999999998,23.89754,23.5064,24.53118,24.45419,24.33286,23.88017,24.785610000000002,24.1195
3977,22.42216,21.6628,23.18233,22.75699,21.27577,22.86618,23.66395,22.94872,22.681639999999998,22.45814,22.2502,23.26885
3978,24.76527,24.6207,24.21704,24.091279999999998,24.576179999999997,24.152279999999998,24.80292,23.98259,24.13485,23.95349,24.35266,24.22273
3979,22.84316,23.02496,22.74139,23.14344,22.9735,23.67519,24.74699,22.69814,22.70143,23.0427,23.26456,23.17805
3980,23.56384,23.41712,23.90839,23.70324,23.18306,24.13766,23.00491,23.55426,23.519170000000003,24.13006,24.271060000000002,24.31403
3981,21.6309,22.024079999999998,21.8648,22.06467,21.66505,22.039360000000002,22.09094,21.85354,21.72155,22.37549,22.215139999999998,22.3739
3982,27.01478,27.218359999999997,27.19714,27.78182,27.108590000000003,27.871029999999998,27.39043,27.026229999999998,26.76875,27.08618,27.028440000000003,27.38195
3983,24.72754,24.64113,24.93382,24.91141,23.98425,25.114060000000002,24.881520000000002,24.38482,24.513279999999998,24.71973,24.86821,25.291999999999998
3984,24.06505,24.02758,23.92397,23.53315,23.705560000000002,23.60569,23.78197,23.70778,24.34564,23.03669,23.33933,23.647679999999998
3985,24.9558,25.25429,25.56654,25.768829999999998,24.670820000000003,25.60942,25.15457,24.92904,24.80637,24.563779999999998,24.7189,25.352320000000002
3986,23.46126,23.517970000000002,23.665570000000002,23.49473,23.189320000000002,24.75088,23.98789,23.457639999999998,23.644270000000002,23.3684,23.21235,23.546039999999998
3987,22.45739,22.57805,22.95872,23.83258,22.43362,23.77686,23.03288,22.51934,21.576620000000002,23.84336,23.35595,23.88995
3988,22.65827,22.83335,22.79521,22.97283,22.6594,23.464760000000002,22.833560000000002,22.930629999999997,22.92089,21.87485,21.78696,22.27153
3989,25.692510000000002,25.692079999999997,25.75649,25.90523,25.36279,26.218890000000002,25.681929999999998,25.40918,24.58193,25.559089999999998,25.71858,25.8008
3990,24.8746,24.77037,25.73055,25.336470000000002,25.2087,26.157329999999998,25.47883,25.33344,24.858710000000002,24.926920000000003,25.29039,25.31983
3991,27.304959999999998,26.70675,26.825779999999998,26.49767,26.08367,26.86242,26.42578,27.60145,26.9354,27.097579999999997,26.4612,26.7179
3992,24.567439999999998,24.9646,25.16362,24.83287,24.33715,24.76674,24.7092,24.35043,24.495639999999998,24.84412,24.68159,25.04877
3993,20.968320000000002,21.10591,21.47931,21.56081,20.48984,21.66752,21.239929999999998,21.44202,20.8527,20.48385,20.81033,21.05947
3994,25.072020000000002,25.3758,25.45895,25.31268,25.03141,25.74866,25.07284,25.242379999999997,25.37358,25.31565,25.18828,25.40363
3995,26.61989,26.463009999999997,26.615409999999997,26.5809,25.85434,27.23142,26.65799,26.14445,25.72302,26.295579999999998,26.283509999999996,26.724159999999998
3996,21.45146,,20.74255,,19.94306,23.2068,20.29278,21.29182,,20.67762,22.3315,21.989639999999998
3997,23.22529,23.272270000000002,22.861060000000002,23.686139999999998,22.8918,24.4265,23.69115,22.673379999999998,23.11824,23.09178,22.786260000000002,22.90577
3998,23.68282,22.852610000000002,23.10241,23.09496,22.92602,23.50845,22.83773,23.37663,21.990820000000003,22.49504,22.6193,23.216820000000002
3999,22.45894,22.10201,22.97285,23.44114,22.43076,22.42609,23.19098,22.45844,21.892670000000003,23.24928,22.75548,22.70233
4000,22.72242,23.21805,24.1343,24.32725,23.6319,24.655620000000003,23.902420000000003,23.267139999999998,22.92134,23.47184,24.07186,24.182760000000002
4001,22.0313,21.38832,21.69634,22.43382,21.28195,22.817729999999997,22.80418,22.025029999999997,21.960379999999997,,20.38343,21.99521
4002,21.69115,22.18329,22.10511,20.2674,21.16613,20.56746,22.18001,22.20711,21.73347,21.25816,21.63032,21.99196
4003,25.50082,25.60128,25.54699,25.30041,24.594170000000002,25.39754,25.59355,25.410439999999998,25.01954,24.944000000000003,24.94096,25.44398
4004,22.34281,23.24867,22.74651,24.27242,23.564770000000003,24.12408,22.76128,23.80617,23.095570000000002,23.2727,23.13295,22.73535
4005,22.11025,22.35676,22.27139,22.26768,20.960420000000003,22.38298,22.59147,20.361320000000003,21.79277,20.42737,21.75124,21.85068
4006,23.55122,22.94378,23.77294,23.06515,22.36373,23.9502,23.70535,22.6715,22.31055,21.814020000000003,21.79475,22.68211
4007,20.85125,20.646929999999998,22.52198,,19.76533,21.07809,21.71896,21.83125,22.06464,,,
4008,,,,,,,,21.21898,,,20.394460000000002,24.0831
4009,,20.20526,20.87215,20.55291,,21.093970000000002,,,,,,20.228579999999997
4010,22.33096,23.05489,22.22099,22.62783,21.903489999999998,22.95081,22.56755,22.5696,21.80849,22.34327,22.31692,22.18192
4011,21.79225,21.59923,21.686239999999998,22.03785,21.74168,22.744870000000002,21.88278,21.850070000000002,22.117720000000002,21.35148,21.110570000000003,21.62716
4012,22.496779999999998,22.79299,23.17735,23.78736,22.991670000000003,24.17896,23.735310000000002,23.24596,23.01592,23.48099,23.56116,24.020129999999998
4013,,20.61863,,,,20.48198,20.4208,,20.460739999999998,20.04006,,19.98217
4014,25.96453,25.78835,26.04716,26.14971,25.32447,26.40157,26.13925,25.9029,26.439429999999998,25.33129,25.38874,25.50139
4015,23.651629999999997,23.16025,23.88101,24.18662,23.550279999999997,24.57103,24.257170000000002,23.709989999999998,23.41519,23.689339999999998,23.46924,23.796789999999998
4016,25.7048,25.70295,25.82951,25.81468,25.33953,26.24639,25.87916,25.696920000000002,25.619670000000003,25.28284,25.111520000000002,25.53564
4017,20.65202,21.16742,20.36035,22.43982,21.00422,23.23844,21.53896,21.59555,,22.11724,21.70307,22.15178
4018,25.97044,26.334509999999998,26.33057,26.25757,25.56063,26.47502,26.55022,26.2166,25.93017,25.46095,25.429879999999997,25.73714
4019,28.955070000000003,28.232840000000003,29.35448,28.509040000000002,27.90581,29.13968,28.5154,29.16981,27.81733,27.9194,27.511490000000002,28.017120000000002
4020,22.57374,23.634,23.19487,22.53286,21.80935,22.58488,22.7006,23.13394,22.56137,21.64614,23.29796,22.59389
4021,,,21.65701,21.25989,21.796770000000002,21.54699,21.3068,,22.28402,21.5198,21.564629999999998,23.05161
4022,21.50232,,,,,23.368000000000002,,,,20.020120000000002,20.3496,20.550179999999997
4023,24.61082,24.35756,24.637439999999998,25.79295,25.44749,26.49529,25.239729999999998,24.23958,24.92107,25.72427,25.97616,25.754170000000002
4024,,,,,23.14849,24.48585,,,20.72092,,,21.8231
4025,,,,,,23.44278,,,,,,
4026,,,,22.69004,25.76182,30.12251,22.09359,,21.78716,22.76685,22.87087,22.52325
4027,,,,,22.30497,27.750529999999998,,,,,,
4028,26.805259999999997,27.401940000000003,27.54451,27.36686,26.893890000000003,28.041140000000002,27.486,28.02015,27.49427,26.81543,26.39126,27.431340000000002
4029,26.79315,26.326559999999997,26.87865,27.17512,26.781570000000002,27.3892,27.15045,26.752,27.056409999999996,26.666690000000003,26.54405,26.616529999999997
4030,,,,,,20.4803,,,,,,
4031,21.54534,,20.609189999999998,22.33415,21.33821,22.85848,,21.858439999999998,20.24644,22.819779999999998,21.53479,21.89538
4032,22.933139999999998,23.566860000000002,23.27881,23.254070000000002,23.07645,23.55262,23.590120000000002,22.98496,23.17556,23.73014,23.208289999999998,23.38759
4033,21.0654,19.43949,,20.71003,18.7603,20.95397,20.54802,,20.04354,20.52047,19.40871,20.13094
4034,29.30125,29.5838,29.50565,28.78868,28.251920000000002,28.97405,29.692090000000004,29.03871,29.620890000000003,28.11585,28.44114,28.90188
4035,23.0471,23.35891,22.47687,22.102420000000002,21.74694,22.211660000000002,22.005489999999998,22.41431,,,20.58545,
4036,22.061410000000002,20.53298,20.63909,22.276770000000003,21.904339999999998,22.48304,22.115879999999997,20.48493,21.86318,22.14945,21.7453,22.22697
4037,21.25603,21.07627,20.19388,22.129720000000002,20.447789999999998,21.74181,20.590670000000003,,20.305970000000002,19.964660000000002,19.93675,20.86658
4038,23.96411,23.84479,23.99576,24.02926,23.45073,24.83567,23.76527,23.49375,22.89125,22.92611,23.319760000000002,23.36065
4039,24.74386,25.26882,24.81147,25.6782,24.33661,26.10023,24.96556,24.85034,24.45739,24.65965,24.44947,25.89414
4040,,21.223760000000002,,21.30803,20.224120000000003,21.28529,20.73785,,21.458289999999998,19.7071,,
4041,22.6145,,21.08011,21.01924,,,21.09893,20.78061,20.77925,20.40416,20.21774,
4042,,,,,20.44869,,22.52435,22.76192,22.67379,19.90254,,
4043,23.192529999999998,23.2781,23.22413,23.96279,23.60014,24.41442,24.10965,22.98174,23.33919,22.9105,22.99333,22.78714
4044,25.32882,25.74609,25.7155,25.65655,24.9747,26.20008,24.777160000000002,24.39388,24.23666,25.56912,25.72718,25.85736
4045,23.05815,23.124470000000002,23.1131,23.69051,22.01414,23.63423,22.65831,23.305629999999997,23.333879999999997,22.71666,22.29662,22.92053
4046,27.22407,27.77386,27.580540000000003,28.65966,28.521859999999997,28.167540000000002,28.6635,28.483620000000002,28.958809999999996,27.878420000000002,27.19225,27.71927
4047,26.64828,26.82457,26.82153,27.16289,26.3456,27.18641,27.07235,26.82432,26.47359,26.415840000000003,26.28207,26.7357
4048,23.619529999999997,20.90455,23.598779999999998,24.47612,23.32485,24.995160000000002,24.73262,23.80558,21.05696,21.008670000000002,23.45714,24.38205
4049,26.7057,26.47842,26.760279999999998,26.973229999999997,25.990879999999997,26.98501,26.645809999999997,26.74663,26.09666,26.256059999999998,26.05084,26.49176
4050,28.341720000000002,28.44565,28.650309999999998,28.77775,28.18655,29.00453,28.81943,28.579459999999997,28.19878,28.08816,28.168870000000002,28.30343
4051,22.793979999999998,23.313679999999998,23.54863,22.81449,22.78211,24.29859,23.11644,24.14655,23.20249,23.19387,23.58118,23.09331
4052,28.21169,28.34473,28.46326,28.50484,28.00426,28.703059999999997,28.60925,28.251509999999996,28.119609999999998,27.997120000000002,28.08932,28.26472
4053,29.08512,28.617959999999997,29.08972,29.698390000000003,28.3135,29.871209999999998,29.18265,28.53505,28.790229999999998,27.97038,28.139509999999998,28.86523
4054,24.23476,24.72458,24.80489,24.49899,24.162689999999998,24.57825,24.76132,24.82046,24.57589,24.12755,24.47735,24.37789
4055,,,20.1614,,,,19.678160000000002,,,20.23549,20.55946,20.65631
4056,27.05092,27.243909999999996,27.419890000000002,27.51616,27.80218,29.81198,27.41885,27.252959999999998,27.0802,26.711090000000002,26.7335,27.26973
4057,27.57218,27.16777,27.53742,28.27458,27.285690000000002,28.578090000000003,28.3301,27.63982,27.69538,27.009990000000002,27.222690000000004,27.4527
4058,21.29188,21.423470000000002,21.61315,21.88982,22.22785,,21.27571,22.49421,22.42708,21.15536,20.727829999999997,21.89999
4059,20.71816,21.152829999999998,20.74016,20.92114,20.71775,21.287770000000002,21.222520000000003,21.17035,20.577820000000003,20.45814,20.336579999999998,20.9679
4060,24.91939,24.941860000000002,24.82871,24.77047,24.197229999999998,25.385279999999998,25.014870000000002,24.97281,24.57721,24.71884,24.46961,25.10837
4061,25.44342,25.18272,25.37282,25.49308,24.61116,25.41038,25.166610000000002,24.59252,24.641189999999998,24.70208,25.02855,25.26817
4062,22.06648,22.60352,21.56737,21.183139999999998,21.069470000000003,21.50906,21.42306,21.24939,20.723589999999998,21.51031,21.94013,20.729
4063,25.63481,26.134870000000003,26.291559999999997,26.228340000000003,26.027810000000002,26.23129,26.42985,26.05869,25.69761,25.77178,25.8374,26.13295
4064,21.91265,21.67526,21.34938,24.7092,23.9534,24.1432,24.3073,23.688589999999998,23.871920000000003,22.3538,22.56544,21.53426
4065,21.70371,22.369510000000002,21.05325,,22.112379999999998,23.51015,21.70037,22.47457,22.39485,22.07917,21.35165,21.67077
4066,23.82386,24.23914,24.038,21.03671,22.515710000000002,22.96408,23.5545,23.033910000000002,23.31741,24.24409,23.691470000000002,23.44859
4067,23.29586,23.3453,22.73798,23.27824,21.74546,24.44771,24.28722,21.91853,23.29404,21.73115,22.213,23.24023
4068,23.70123,24.28574,24.17592,24.298170000000002,23.710720000000002,24.55174,24.563779999999998,24.1368,23.92416,23.9878,23.7604,24.14624
4069,20.678739999999998,21.0355,20.89334,20.87545,20.749679999999998,22.27068,21.218510000000002,21.07607,20.93294,21.05629,20.675729999999998,20.84644
4070,23.27512,23.689020000000003,23.67239,24.04101,23.9444,25.43593,23.90067,23.32855,23.36733,23.44152,23.54191,23.69466
4071,23.45926,24.17478,23.28602,23.66025,23.938670000000002,24.8122,23.995929999999998,23.559639999999998,23.369329999999998,24.30438,23.81665,23.75307
4072,23.43212,23.49644,23.50966,24.23037,22.79574,23.88381,23.78875,22.847360000000002,23.36092,23.27853,23.316860000000002,23.91424
4073,24.00761,23.8375,24.03976,23.69019,23.30675,24.77042,24.06052,24.00607,23.1739,23.28376,23.78955,23.884929999999997
4074,24.53451,23.929129999999997,24.02149,24.63948,23.48358,25.08217,24.3161,23.91798,24.31555,23.38073,24.06093,24.22648
4075,23.692320000000002,24.26728,24.63854,24.88101,24.04226,25.35266,24.901229999999998,24.659979999999997,23.77415,24.7601,24.40944,24.93481
4076,22.1549,19.76882,22.19373,22.101589999999998,21.5745,23.00893,22.68727,21.164839999999998,20.5574,22.29255,21.64082,22.69002
4077,25.28047,25.52025,24.78845,25.729,25.146739999999998,26.09615,25.9345,25.759079999999997,25.208879999999997,25.23155,25.29695,25.33899
4078,24.944229999999997,23.29278,23.53315,24.59486,22.671960000000002,25.11299,25.51935,23.11213,24.694129999999998,24.44057,23.05742,24.99757
4079,23.794710000000002,24.42079,24.17813,24.707620000000002,23.92732,24.88874,24.20045,24.0312,23.73003,24.18495,23.72889,24.40373
4080,27.01489,26.891690000000004,26.951159999999998,26.904609999999998,26.631590000000003,27.30217,27.4287,26.780820000000002,26.719990000000003,26.835209999999996,26.777559999999998,26.9983
4081,21.41163,21.57667,21.50072,21.5821,19.99604,21.83619,20.62024,20.03456,20.99224,20.95809,20.19424,21.69816
4082,,,,,,21.11159,20.59186,,,,,
4083,22.34025,21.49897,22.15171,21.198439999999998,22.57614,22.12057,21.53027,21.22093,20.47655,23.80725,24.147479999999998,23.76618
4084,22.35649,22.96663,23.04091,23.404970000000002,22.33938,23.00791,23.49118,23.11059,22.22479,22.55761,22.777739999999998,22.63522
4085,22.84036,23.87296,24.15839,22.194329999999997,22.323970000000003,23.48665,23.037679999999998,22.49887,21.7872,22.592470000000002,21.89219,22.71712
4086,25.382579999999997,25.53312,25.5299,25.4887,24.76729,25.901870000000002,25.97329,25.34123,25.26799,24.76243,24.70403,25.43444
4087,20.851860000000002,20.088739999999998,20.04126,20.59122,20.406129999999997,21.22523,,19.85143,,19.50327,19.81897,20.528979999999997
4088,21.3019,22.2513,22.76087,21.7729,,21.88855,,21.38932,20.52037,20.70624,21.11025,23.17653
4089,25.21915,25.65149,25.65261,25.76706,25.218629999999997,26.00082,25.31063,25.59926,24.7399,24.85481,24.552329999999998,24.75455
4090,23.66264,22.81174,23.70841,23.71796,22.8261,24.0411,23.72962,23.861639999999998,22.99061,22.4818,22.801820000000003,22.711289999999998
4091,23.70715,23.6698,23.51437,23.59355,22.90705,23.955270000000002,23.378220000000002,22.53179,22.6333,23.4108,23.46911,23.709039999999998
4092,22.0441,22.5412,22.533170000000002,22.50035,22.35278,23.45626,23.08918,23.32086,22.50252,23.65905,23.93894,24.28185
4093,,,,,,20.52497,,,,,,20.3043
4094,21.758210000000002,22.30037,21.505329999999997,22.90835,21.242079999999998,,21.36437,21.41338,20.80861,21.106679999999997,20.68603,22.1332
4095,,,21.023979999999998,,20.8212,23.32141,,21.42486,21.26591,,,22.04354
4096,21.49038,21.724420000000002,22.036379999999998,23.111520000000002,21.74915,23.2275,22.85791,22.48089,22.3971,21.921870000000002,22.19187,22.85415
4097,23.687520000000003,23.40523,23.674979999999998,25.1031,24.152520000000003,25.10005,24.89989,25.0456,24.98637,22.03265,22.70345,23.61065
4098,21.62359,20.41214,21.32196,,20.00086,,,20.017129999999998,20.7338,20.88368,,21.56691
4099,21.4094,20.17243,22.594910000000002,21.91185,21.71507,22.55157,22.02608,21.95649,21.71641,21.76097,22.292270000000002,21.17042
4100,25.04581,25.14005,25.5469,25.66386,25.00496,25.871029999999998,25.459329999999998,24.95726,25.31917,24.86235,25.34834,25.61276
4101,25.8811,26.07378,26.20451,26.326459999999997,25.57242,26.60809,26.061429999999998,26.13222,26.622259999999997,25.99596,25.644000000000002,25.77869
4102,24.52373,24.53505,24.62817,24.764860000000002,23.71555,24.89883,25.46781,24.46942,24.523670000000003,24.237470000000002,24.2566,24.61352
4103,24.27434,24.35669,24.24075,24.28256,23.30382,24.326220000000003,23.948420000000002,23.82978,23.40367,23.33142,23.529220000000002,24.1149
4104,21.083820000000003,20.904339999999998,20.759710000000002,21.13665,20.442529999999998,19.23337,21.67224,20.8659,21.71808,21.84659,21.70788,21.97316
4105,23.09595,22.682560000000002,22.7383,,,21.79697,,,,,21.208779999999997,
4106,24.671039999999998,24.7399,24.73965,24.98485,24.10717,25.273770000000003,24.50815,24.41764,24.10965,24.53949,24.10294,24.84096
4107,24.45042,24.88288,25.04423,23.10005,23.49204,23.65971,22.79824,24.46226,23.89477,23.94315,24.08083,23.0533
4108,23.042170000000002,23.120810000000002,22.544629999999998,23.87483,22.97411,23.62333,23.37888,23.11251,22.75731,23.40367,23.02313,23.57508
4109,21.9143,22.65648,22.395220000000002,21.8871,21.481579999999997,22.2061,22.273410000000002,21.239810000000002,21.37279,22.27293,22.48294,22.19214
4110,21.48984,21.42301,21.16907,20.97813,20.0058,21.0412,21.68684,21.28286,20.81503,20.13609,20.86861,
4111,,20.812839999999998,,21.24986,20.563000000000002,,,20.083560000000002,,,19.67545,
4112,25.70166,25.367060000000002,25.49607,25.36393,24.62411,25.69166,25.67463,25.54215,25.38021,24.30904,24.72046,24.74299
4113,25.60193,25.91191,25.74504,25.64078,25.11823,25.97154,26.15287,25.61972,25.598329999999997,25.02846,24.607670000000002,25.09555
4114,22.68693,22.273529999999997,22.21056,22.43949,21.25776,22.7039,22.099120000000003,22.24931,22.5122,23.18613,23.19814,23.01716
4115,22.91256,22.7145,23.05874,23.16838,22.19217,23.47321,23.026310000000002,22.7906,23.652279999999998,21.897,21.97932,22.161089999999998
4116,,,,,,22.71198,21.07359,,,,,20.57395
4117,25.44812,24.82716,25.65425,24.76056,24.004360000000002,24.67793,24.98963,24.63195,24.67869,24.53481,24.338720000000002,25.40587
4118,22.27884,22.49365,21.90158,22.20401,22.21694,,22.85631,21.084789999999998,,21.398220000000002,21.62569,21.341639999999998
4119,,20.92013,21.28139,20.53735,,,21.148979999999998,20.57893,,21.15894,21.01686,22.50872
4120,23.33946,23.12975,23.43759,23.25739,23.03889,23.99335,23.392310000000002,24.01776,22.50453,24.28644,23.987289999999998,24.919620000000002
4121,,20.47041,21.99662,21.3014,21.44879,21.21163,21.18344,20.76587,19.42861,21.01025,21.01672,22.24496
4122,23.54675,22.98891,21.45005,22.44806,22.170289999999998,23.72244,22.8303,22.53286,23.026999999999997,22.542170000000002,22.30764,22.96288
4123,24.33204,24.63006,25.045679999999997,24.71994,24.0375,24.46445,25.039260000000002,24.66416,24.21579,24.55426,24.58514,25.10877
4124,22.34221,22.57669,22.56628,22.635070000000002,22.158170000000002,22.71888,22.83204,21.3029,21.40182,21.79962,21.68102,21.97607
4125,25.931910000000002,25.23882,25.52211,25.38581,24.41209,25.66142,25.000970000000002,24.9227,24.71879,24.66595,25.50069,25.39637
4126,21.52903,21.3552,22.00391,22.670270000000002,22.33911,23.14218,21.34614,22.20425,22.17023,22.21866,21.19707,23.21728
4127,24.69901,25.38149,24.910999999999998,25.37868,25.14585,26.05803,25.47305,24.88437,24.87211,25.098689999999998,25.00475,25.28588
4128,21.99607,21.60164,22.627029999999998,22.625529999999998,22.405070000000002,21.60445,22.7778,21.78161,21.44622,22.610879999999998,21.974,22.3819
